cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
-135.39999999999998,0.0,0.25993883792048933,False,5,1,1.0
-151.39999999999995,0.0,0.28971962616822433,False,5,1,1.0
-149.79999999999998,0.0,0.23404255319148937,False,11,0,1.0
-151.0,0.0,0.2784313725490196,False,14,0,1.0
-145.6,0.0,0.3459715639810427,False,10,1,1.0
-175.39999999999995,0.0,0.08041958041958042,False,12,1,1.0
-146.39999999999998,0.0,0.5612244897959184,False,26,0,1.0
-130.19999999999996,0.0,0.4098939929328622,False,12,0,1.0
-155.2,0.0,0.20958083832335328,False,7,1,1.0
-135.19999999999996,0.0,0.4385245901639344,False,11,0,1.0
-146.6,0.0,0.2787878787878788,False,1,0,1.0
-167.59999999999997,0.0,0.20958083832335328,False,3,0,1.0
-205.2000000000002,0.0,0.32065217391304346,False,54,0,1.0
-131.59999999999997,0.0,0.4229074889867841,False,3,0,1.0
-122.19999999999997,0.0,0.3530997304582211,False,6,1,1.0
-118.8,0.0,0.45675675675675675,False,11,0,1.0
-153.2,0.0,0.13157894736842102,False,4,0,1.0
-145.99999999999997,0.0,0.27053140096618356,False,1,0,1.0
-117.99999999999997,0.0,0.42249240121580545,False,8,0,1.0
-139.79999999999998,0.0,0.3758620689655172,False,18,0,1.0
-148.4,0.0,0.4550561797752809,False,4,0,1.0
-142.39999999999995,0.0,0.4157303370786517,False,3,0,1.0
-163.99999999999997,0.0,0.12446351931330468,False,6,0,1.0
-139.99999999999997,0.0,0.4605263157894737,False,6,0,1.0
-135.99999999999991,0.0,0.4899328859060402,False,15,0,1.0
-168.39999999999995,0.0,0.18461538461538463,False,3,0,1.0
-147.6,0.0,0.19354838709677424,False,2,0,1.0
-140.99999999999997,0.0,0.39171974522292996,False,21,0,1.0
-161.59999999999997,0.0,0.022922636103151817,False,4,0,1.0
-141.2,0.0,0.3839285714285714,False,8,0,1.0
-132.19999999999996,0.0,0.5149700598802396,False,4,0,1.0
-88.80000000000004,0.0,0.7060702875399361,False,3,0,1.0
-148.2,0.0,0.2748538011695907,False,0,0,1.0
-158.6,0.0,0.12937062937062938,False,2,0,1.0
-132.39999999999998,0.0,0.3982300884955752,False,5,0,1.0
-137.19999999999996,0.0,0.49056603773584906,False,2,0,1.0
-144.19999999999993,0.0,0.22043010752688175,False,0,0,1.0
-137.99999999999997,0.0,0.3726937269372693,False,2,0,1.0
-145.2,0.0,0.36046511627906974,False,0,0,1.0
-173.59999999999997,0.0,0.07196969696969702,False,8,0,1.0
-188.60000000000008,0.0,0.2834008097165992,False,47,0,1.0
-162.59999999999997,0.0,0.03409090909090906,False,1,0,1.0
-173.59999999999994,0.0,0.004149377593360981,False,0,0,1.0
-101.20000000000005,0.0,0.6468253968253967,False,1,0,1.0
-108.40000000000018,0.0,0.4071246819338422,False,2,0,1.0
-171.00000000000003,0.0,0.61,False,44,0,1.0
-120.20000000000002,0.0,0.5232198142414861,False,9,0,1.0
-132.59999999999994,0.0,0.6235294117647059,False,2,0,1.0
-128.39999999999995,0.0,0.648936170212766,False,9,0,1.0
-133.59999999999997,0.0,0.42708333333333337,False,1,0,1.0
-111.80000000000003,0.0,0.5375494071146245,False,2,0,1.0
-135.79999999999998,0.0,0.47435897435897434,False,4,0,1.0
-159.39999999999998,0.0,0.09216589861751157,False,0,0,1.0
-142.4,0.0,0.22525597269624575,False,6,0,1.0
-124.59999999999997,0.0,0.5751295336787565,False,4,0,1.0
-117.00000000000003,0.0,0.8607594936708861,False,22,0,1.0
-159.2,0.0,0.11258278145695366,False,0,0,1.0
-163.2,0.0,0.16157205240174677,False,12,0,1.0
-133.8000000000001,0.0,0.6354166666666667,False,29,0,1.0
-158.2,0.0,0.19246861924686187,False,3,0,1.0
-145.19999999999993,0.0,0.3486238532110092,False,4,0,1.0
-138.19999999999996,0.0,0.6476190476190475,False,24,0,1.0
-132.20000000000002,0.0,0.5533980582524272,False,22,0,1.0
-119.39999999999998,0.0,0.6176470588235294,False,0,0,1.0
-142.39999999999998,0.0,0.28474576271186436,False,10,0,1.0
-141.59999999999994,0.0,0.26948051948051943,False,6,0,1.0
-145.39999999999998,0.0,0.39426523297491034,False,22,0,1.0
-107.20000000000006,0.0,0.7391304347826086,False,0,0,1.0
-111.80000000000011,0.0,0.8181818181818181,False,1,0,1.0
-113.6,0.0,0.33066666666666666,False,2,0,1.0
-165.99999999999997,0.0,0.1071428571428571,False,0,0,1.0
-160.79999999999998,0.0,0.16279069767441856,False,1,0,1.0
-120.6,0.0,0.7970479704797048,False,30,0,1.0
-156.79999999999995,0.0,0.2742616033755274,False,3,0,1.0
-160.6,0.0,0.13364055299539168,False,0,0,1.0
-91.60000000000011,0.0,0.6011560693641618,False,2,0,1.0
-156.4,0.0,0.17948717948717952,False,2,0,1.0
-165.39999999999998,0.0,0.11494252873563215,False,0,0,1.0
-98.60000000000002,0.0,0.6746031746031746,False,0,0,1.0
-127.99999999999997,0.0,0.41013824884792627,False,3,0,1.0
-156.79999999999998,0.0,0.13025210084033612,False,2,0,1.0
-106.40000000000015,0.0,0.7333333333333334,False,10,0,1.0
-135.79999999999995,0.0,0.3125,False,3,0,1.0
-175.39999999999995,0.0,0.40306122448979587,False,31,0,1.0
-146.79999999999995,0.0,0.2191780821917808,False,0,0,1.0
-135.99999999999994,0.0,0.2649253731343284,False,1,1,1.0
-137.59999999999997,0.0,0.5132275132275133,False,15,0,1.0
-131.79999999999995,0.0,0.5074626865671642,False,0,0,1.0
-134.59999999999994,0.0,0.4285714285714286,False,12,0,1.0
-150.39999999999992,0.0,0.3542600896860987,False,2,0,1.0
-130.39999999999998,0.0,0.4052631578947369,False,0,0,1.0
-137.39999999999998,0.0,0.5628140703517588,False,3,0,1.0
-84.80000000000008,0.0,0.6066481994459834,False,1,0,1.0
-136.79999999999993,0.0,0.6572769953051643,False,15,0,1.0
-105.80000000000011,0.0,0.44999999999999996,False,1,0,1.0
-153.4,0.0,0.1871345029239766,False,0,0,1.0
-111.20000000000007,0.0,0.5136986301369864,False,5,0,1.0
-150.99999999999997,0.0,0.33223684210526316,False,30,0,1.0
-167.39999999999998,0.0,0.052208835341365445,False,10,0,1.0
-212.60000000000005,0.0,0.14566929133858264,False,60,0,1.0
-134.99999999999997,0.0,0.6149425287356323,False,10,0,1.0
-109.20000000000007,0.0,0.5352112676056338,False,4,0,1.0
-189.79999999999995,0.0,0.49186991869918695,False,65,0,1.0
-242.0000000000002,0.0,0.23417721518987344,False,79,0,1.0
-141.39999999999992,0.0,0.3422222222222222,False,1,0,1.0
-117.20000000000003,0.0,0.5683760683760684,False,5,0,1.0
-141.99999999999991,0.0,0.26909090909090905,False,0,0,1.0
-136.19999999999993,0.0,0.2852852852852853,False,0,0,1.0
-92.0,0.0,0.6160990712074303,False,5,0,1.0
-203.0000000000001,0.0,0.45145631067961167,False,63,0,1.0
-165.79999999999995,0.0,0.09999999999999998,False,0,0,1.0
-126.19999999999999,0.0,0.2845070422535211,False,5,0,1.0
-148.59999999999997,0.0,0.26262626262626265,False,0,0,1.0
-141.99999999999991,0.0,0.22994652406417115,False,1,0,1.0
-177.99999999999991,0.0,0.012048192771084376,False,0,1,1.0
-157.0,0.0,0.15217391304347827,False,6,0,1.0
-103.80000000000003,0.0,0.782051282051282,False,10,0,1.0
-108.00000000000016,0.0,0.8133333333333334,False,10,0,1.0
-192.8,0.0,0.23444976076555024,False,33,0,1.0
-98.00000000000014,0.0,0.6536144578313253,False,16,0,1.0
-169.99999999999994,0.0,0.09363295880149813,False,0,0,1.0
-147.19999999999993,0.0,0.27491408934707906,False,2,0,1.0
-121.79999999999997,0.0,0.5150375939849624,False,5,0,1.0
-115.40000000000002,0.0,0.4661354581673307,False,2,0,1.0
-109.60000000000002,0.0,0.5079872204472844,False,7,0,1.0
-124.99999999999999,0.0,0.6591760299625469,False,29,0,1.0
-161.6,0.0,0.0,False,0,1,1.0
-136.39999999999998,0.0,0.4571428571428572,False,12,1,1.0
-167.99999999999997,0.0,0.10382513661202186,False,5,0,1.0
-167.19999999999996,0.0,0.0,False,0,0,1.0
-141.99999999999994,0.0,0.31162790697674414,False,2,0,1.0
-137.79999999999993,0.0,0.3688524590163934,False,3,0,1.0
-154.79999999999998,0.0,0.2732558139534884,False,1,0,1.0
-156.79999999999998,0.0,0.0786516853932584,False,0,0,1.0
-114.60000000000004,0.0,0.5267857142857143,False,0,0,1.0
-161.59999999999997,0.0,0.07874015748031493,False,1,0,1.0
-141.5999999999999,0.0,0.28968253968253965,False,0,0,1.0
-114.4,0.0,0.7437185929648241,False,2,1,1.0
-110.20000000000005,0.0,0.49049429657794674,False,0,0,1.0
-133.39999999999998,0.0,0.7469879518072289,False,29,0,1.0
-175.39999999999992,0.0,0.0,False,0,0,1.0
-171.79999999999995,0.0,0.05084745762711862,False,0,0,1.0
-135.79999999999995,0.0,0.24137931034482762,False,0,0,1.0
-134.39999999999995,0.0,0.4908424908424909,False,15,0,1.0
-107.00000000000011,0.0,0.6744186046511628,False,4,0,1.0
-142.79999999999995,0.0,0.25,False,3,0,1.0
-129.19999999999993,0.0,0.43243243243243246,False,1,0,1.0
-106.20000000000012,0.0,0.5575539568345323,False,0,0,1.0
-161.99999999999997,0.0,0.0,False,0,0,1.0
-114.79999999999998,0.0,0.5780590717299579,False,9,0,1.0
-130.19999999999996,0.0,0.5290697674418605,False,0,0,1.0
-103.00000000000006,0.0,0.7772277227722773,False,1,0,1.0
-157.0,0.0,0.029498525073746285,False,0,0,1.0
